OBJECTID,Name,Description,Surface,Status,Additional_Info_Public,Additional_Info_MDOT,Source,Length,Hyperlinks,GlobalID,SHAPE__Length,CreationDate,Creator,EditDate,Editor,User_Comments,County,Region,User_Comments_MDOT,User_Comment_MDOT,Destination_Trail,Tracked_Project,Next_Steps_and_Agency
3015,Rhode Island Avenue Trolley Trail,,Paved,Existing,,,Maryland Road-Separated Bike Routes,3.880021860291836,https://data.imap.maryland.gov/datasets/46cc95feae6248e5a54326213523e55c_52/explore?location=38.840695%2C-77.248192%2C8.80,3e7dbc45-b53a-47e8-9f0d-59fdfc2f2adc,8049.368254831559,,,,,,Prince Georges,Capital,,,No,No,
3016,Point Lookout Railroad Trail,,Paved,Existing,,,Maryland Road-Separated Bike Routes,1.0186132477792138,https://data.imap.maryland.gov/datasets/46cc95feae6248e5a54326213523e55c_52/explore?location=38.840695%2C-77.248192%2C8.80,3ab664eb-244a-4462-9bc5-5c12d924b130,2084.7995799276746,,,,,,St. Marys,Southern,,,No,No,
3017,Number Eight Streetcar Path,,Paved,Existing,,,Maryland Road-Separated Bike Routes,0.4109618009734245,https://data.imap.maryland.gov/datasets/46cc95feae6248e5a54326213523e55c_52/explore?location=38.840695%2C-77.248192%2C8.80,b39948ae-433c-4600-9d5c-e9e6faa1947b,854.8723410772066,,,,,,Baltimore,Central,,,No,No,
3018,Paint Branch Trail Prince George's,,Paved,Existing,,,Maryland Road-Separated Bike Routes,4.341592730865577,https://data.imap.maryland.gov/datasets/46cc95feae6248e5a54326213523e55c_52/explore?location=38.840695%2C-77.248192%2C8.80,10601973-3556-4a46-abe9-1f888a63f7b5,9001.76925211267,,,,,,Prince Georges,Capital,,,No,No,
3019,Paint Branch Trail Montgomery,,Paved,Existing,,,Maryland Road-Separated Bike Routes,2.2957433129403766,https://data.imap.maryland.gov/datasets/46cc95feae6248e5a54326213523e55c_52/explore?location=38.840695%2C-77.248192%2C8.80,31f6e674-a3f5-430e-ab3a-fce88e5a8902,4764.014922577923,,,,,,Montgomery,Capital,,,No,No,
3020,Mount Airy Rail Trail,,Paved,Existing,,,Maryland Road-Separated Bike Routes,0.46061631381671025,https://data.imap.maryland.gov/datasets/46cc95feae6248e5a54326213523e55c_52/explore?location=38.840695%2C-77.248192%2C8.80,7e055852-1843-4f18-b7d9-7681f1439922,958.036189129945,,,,,,Carroll,Central,,,No,No,
3021,Lone Wolf Trail,,Paved,Existing,,,Maryland Road-Separated Bike Routes,1.0147043905928792,https://data.imap.maryland.gov/datasets/46cc95feae6248e5a54326213523e55c_52/explore?location=38.840695%2C-77.248192%2C8.80,d2f52c0b-17db-4961-b468-de586a6f0d7d,2104.2155527953287,,,,,,Anne Arundel,Central,,,No,No,
3022,MacArthur Boulevard Bike Path,,Paved,Existing,,,Maryland Road-Separated Bike Routes,7.3435982332016065,https://data.imap.maryland.gov/datasets/46cc95feae6248e5a54326213523e55c_52/explore?location=38.840695%2C-77.248192%2C8.80,127ccfa5-72c9-44fa-ba59-922601646b23,15198.096069132474,,,,,,Montgomery,Capital,,,No,No,
3023,Sligo Creek Trail,,Paved,Existing,,,Maryland Road-Separated Bike Routes,1.6985175145183524,https://data.imap.maryland.gov/datasets/46cc95feae6248e5a54326213523e55c_52/explore?location=38.840695%2C-77.248192%2C8.80,8c2d9865-e621-4ddb-b283-cfb5daf124e4,3519.997321322636,,,,,,Prince Georges,Capital,,,No,No,
3024,Sligo Creek Trail,,Paved,Existing,,,Maryland Road-Separated Bike Routes,9.506054729498315,https://data.imap.maryland.gov/datasets/46cc95feae6248e5a54326213523e55c_52/explore?location=38.840695%2C-77.248192%2C8.80,d435958a-d742-48ea-8d3a-4c235459d522,19705.13218211719,,,,,,Montgomery,Capital,,,No,No,
3025,Anacostia River Trail,,Paved,Existing,,,Maryland Road-Separated Bike Routes,4.854107148951847,https://data.imap.maryland.gov/datasets/46cc95feae6248e5a54326213523e55c_52/explore?location=38.840695%2C-77.248192%2C8.80,ff4120bd-4bfd-4413-9afb-489a0f171e09,10054.023612683766,,,,,,Prince Georges,Capital,,,No,Yes,"Temporary treatments, 65% of trail (Town of Cheverly)"
3026,Northeast Branch Trail,,Paved,Existing,,,Maryland Road-Separated Bike Routes,2.619665103410813,https://data.imap.maryland.gov/datasets/46cc95feae6248e5a54326213523e55c_52/explore?location=38.840695%2C-77.248192%2C8.80,e39f0a59-2d1f-4892-8c73-fb0412f18f41,5430.113215240365,,,,,,Prince Georges,Capital,,,No,No,
3027,Northwest Branch Trail,,Paved,Existing,,,Maryland Road-Separated Bike Routes,6.439001313758888,https://data.imap.maryland.gov/datasets/46cc95feae6248e5a54326213523e55c_52/explore?location=38.840695%2C-77.248192%2C8.80,1cc5b291-8c76-4c6f-9f06-7a92e175b378,13342.28199487017,,,,,,Prince Georges,Capital,,,No,No,
3028,Northwest Branch Trail,,Paved,Existing,,,Maryland Road-Separated Bike Routes,1.3026183664218824,https://data.imap.maryland.gov/datasets/46cc95feae6248e5a54326213523e55c_52/explore?location=38.840695%2C-77.248192%2C8.80,c322457e-1452-4cf9-9ef1-2cc71bb0c707,2701.869510815914,,,,,,Montgomery,Capital,,,No,No,
3029,Matthew Henson Trail,,Paved,Existing,,,Maryland Road-Separated Bike Routes,4.747308759535511,https://data.imap.maryland.gov/datasets/46cc95feae6248e5a54326213523e55c_52/explore?location=38.840695%2C-77.248192%2C8.80,7d5cbd66-dede-4456-a3f8-0d21db9eec1c,9845.126838698563,,,,,,Montgomery,Capital,,,No,No,
3030,Metropolitan Branch Trail,,Paved,Existing,Originally a MD Bikeways 2024 Project by City of Takoma Park,,"Maryland Road-Separated Bike Routes, MDOT, City of Takoma Park",0.6652415674762959,https://data.imap.maryland.gov/datasets/46cc95feae6248e5a54326213523e55c_52/explore?location=38.840695%2C-77.248192%2C8.80,38985947-6f60-4e5f-be5b-feb7ae0e6db5,1380.0924005427346,,,,,,Montgomery,Capital,,,No,No,
3031,Magruder Branch Trail,,Paved,Existing,,,Maryland Road-Separated Bike Routes,3.6676301122646904,https://data.imap.maryland.gov/datasets/46cc95feae6248e5a54326213523e55c_52/explore?location=38.840695%2C-77.248192%2C8.80,961ae216-3323-41d4-80df-b85fd6f9857d,7632.997538251082,,,,,,Montgomery,Capital,,,No,No,
3032,"Ma and Pa Heritage Trail ""South""",,Paved,Existing,,,Maryland Road-Separated Bike Routes,3.5101603011938995,https://data.imap.maryland.gov/datasets/46cc95feae6248e5a54326213523e55c_52/explore?location=38.840695%2C-77.248192%2C8.80,179b4470-078b-44e7-8b18-59a9c8a4a612,7330.790000646252,,,,,,Harford,Central,,,No,No,
3033,"Ma and Pa Heritage Trail ""North""",,Paved,Existing,,,Maryland Road-Separated Bike Routes,1.7937860624111426,https://data.imap.maryland.gov/datasets/46cc95feae6248e5a54326213523e55c_52/explore?location=38.840695%2C-77.248192%2C8.80,c096258d-cc03-4919-9b5c-7e63eba33d68,3747.454978714076,,,,,,Harford,Central,,,No,No,
