FID,UNITNAME,GISID,SUBTYPE,UNITNBR,Shape__Area,Shape__Length,GlobalID
8395,Wildwood Canyon,GIS0000001,Park Unit or Property,507,4960731.28125,13601.233514239782,2468fada-9bd3-41ed-8bac-3e590e9a5435
8396,Andrew Molera SP,GIS0000002,Park Unit or Property,491,29316950.984375,28455.626772812007,2ff6f701-017b-4352-9930-5a3e0d67a659
8397,Angel Island SP,GIS0000003,Park Unit or Property,231,4905590.8984375,10835.314613612005,71dfdbac-d1e0-4a9d-9195-d0b7bbb4eb26
8398,Antelope Valley California Poppy Preserve (SNR),GIS0000005,Park Unit or Property,560,10818447.1953125,20859.426680703662,e728c82d-7eee-4e14-9e3c-c931278efda3
8399,Antelope Valley Indian Museum (SHP),GIS0000006,Park Unit or Property,579,2461476.03515625,7931.302795335431,2740387a-6aab-4e91-834d-4d0d71118c5b
8400,Armstrong Redwoods SNR,GIS0000007,Park Unit or Property,208,4718219.18359375,15191.367123695416,1a3ca63b-a24a-4daa-8aba-25f7e1b0e5c5
8401,Arthur B. Ripley Desert Woodland SP,GIS0000008,Park Unit or Property,595,3442025.8984375,12326.368060898862,a3a29e0b-d626-419f-9f78-a18975e3f601
8402,Austin Creek SRA,GIS0000009,Park Unit operated by other entity,245,37800689.78515625,54678.06286853076,b39de0f3-9327-4b29-b8ba-c95261998191
8403,Azalea SNR,GIS0000010,Park Unit or Property,109,250087.60546875,2457.355490862195,8ede7646-27bc-40ef-ab87-01f11e65fcaf
8404,Bale Grist Mill SHP,GIS0000011,Park Unit operated by other entity,251,4936.8125,306.18156235609945,6e877b79-0913-4298-9cda-10bffeb0b98c
8405,Benbow SRA,GIS0000012,Park Unit or Property,123,7868819.669235289,18960.960677731106,6ec09826-18fa-4868-b3bf-ceca46891fc6
8406,Bidwell Mansion SHP,GIS0000016,Park Unit or Property,139,35738.1171875,867.0994180393034,8ff9df4a-1eee-448e-8188-6465829977e0
8407,Bidwell-Sacramento River SP,GIS0000017,Park Unit or Property,163,2019597.70703125,18555.970153442056,0e88a9ee-f796-42a2-838e-e70bd2c3022e
8408,Bodie SHP,GIS0000018,Park Unit or Property,324,6462582.59765625,31981.58928883268,ccfc4338-f03c-47f9-af5d-2d3e4175b048
8409,Bothe-Napa Valley SP,GIS0000020,Park Unit operated by other entity,240,12625140.5390625,37910.648376522644,8d206a82-b5e7-4424-b7fb-3a276b78db2e
8410,Brannan Island SRA,GIS0000021,Park Unit operated by other entity,314,2169050.91015625,11235.075797327256,b4f83a81-9b67-4eca-a40c-32667a48855f
8411,Burleigh H. Murray Ranch,GIS0000022,Park Unit or Property,285,8518098.171875,19368.3699273848,4bef344d-7e7f-40f1-b23d-123210de50ba
8412,Burton Creek SP,GIS0000023,Park Unit or Property,348,12948965.46875,16739.580194196893,8ff9919f-ad01-47e0-bd2d-fa48836a489f
8413,Calaveras Big Trees SP,GIS0000024,Park Unit or Property,306,42630264.09375,42186.46288292705,13004073-ba90-45f7-8ebf-b0468566b928
8414,Carmel River SB,GIS0000026,Park Unit or Property,437,1879674.18359375,12505.223956169764,9f6d8ab6-d8d4-45f0-9b62-29cef536fdf4
8415,Carpinteria SB,GIS0000028,Park Unit or Property,514,367600.49609375,5384.871384461682,1b0cc963-ae14-42e6-84ac-04bf9707b692
8416,Caswell Memorial SP,GIS0000031,Park Unit or Property,316,1811987.69921875,14277.468714270752,4d033042-e3a3-4e44-a7af-483ab3512497
8417,Cayucos SB,GIS0000032,Park Unit operated by other entity,452,96776.83092671633,2132.0424733008376,5f06fe49-d389-4111-9d74-1641868c57c8
8418,China Camp SP,GIS0000033,Park Unit operated by other entity,202,9982676.78125,24133.311054901053,60a0b173-bffe-449b-838d-aa0a328c6e19
8419,Chumash Painted Cave SHP,GIS0000035,Park Unit or Property,525,46924.52734375,1512.2026256312715,9d967d81-c4c6-49d7-a037-4f13a117baf3
8420,Clay Pit SVRA,GIS0000036,Park Unit or Property,155,1497217.56640625,5213.661524940219,7ba4d4ee-a8b0-44e1-83ad-8128395a8e76
8421,Colusa-Sacramento River SRA,GIS0000038,Park Unit operated by other entity,140,2408495.6953125,10703.378849983505,8f379bfb-b6b5-4b5f-baa8-6c19b927caab
8422,Corona del Mar SB,GIS0000039,Park Unit operated by other entity,532,218057.01171875,4844.633220145073,7e9a60f0-2ab1-4028-aa47-df03410c1a3d
8423,Crystal Cove SP,GIS0000040,Park Unit or Property,594,23839422.34765625,40788.417305368246,96f0c6c3-2028-4786-8bc6-714cf65a7f50
8424,Cuyamaca Rancho SP,GIS0000041,Park Unit or Property,618,142511355.84375,86084.01151690689,a3d4973d-2a20-47bf-affd-b797a3e02b33
8425,D.L. Bliss SP,GIS0000042,Park Unit or Property,303,10426775.890625,17803.172186357766,0fd65e8b-7a33-4261-9ad3-b374b85b3351
8426,Del Norte Coast Redwoods SP,GIS0000043,Park Unit or Property,103,227772347.796875,105758.4612293473,3d4f865c-c80d-4f74-92e3-6d4b69d3622e
8427,Dockweiler SB,GIS0000045,Park Unit operated by other entity,541,1802714.828125,17160.313420773877,7ddb092a-a709-4763-9d66-8b698387c182
8428,Doheny SB,GIS0000046,Park Unit or Property,610,1681514.671875,6267.308055736009,7b105b71-c853-484c-8fec-f0dadc7c9e32
8429,Donner Memorial SP,GIS0000047,Park Unit or Property,301,24124532.69921875,86066.08823893717,220dd6e6-83f3-4bee-b0c3-dfa6de32d141
8430,Emerald Bay SP,GIS0000049,Park Unit or Property,313,8996598.0390625,13211.955136002924,65e4f97a-e289-4bc9-add2-0ebd23411d9d
8431,Emma Wood SB,GIS0000050,Park Unit or Property,530,732675.5,17555.704580225614,d6827408-24c2-4d11-a8fc-0a4b8be155c7
8432,Empire Mine SHP,GIS0000051,Park Unit or Property,383,5602733.08984375,21195.927445618407,3e4d9e47-82b4-45eb-baae-15cc03bb8f6a
8433,Folsom Powerhouse SHP,GIS0000052,Park Unit or Property,370,156595.50697422028,3042.5125176086153,154d78a1-f67f-401a-bc7b-620d1b2ffb9e
8434,Fort Ross SHP,GIS0000054,Park Unit or Property,207,22331086.63671875,42015.63130128959,3c6b8bf4-0441-4dc9-852b-a09ae4b248e2
8435,Fort Tejon SHP,GIS0000055,Park Unit or Property,351,3914543.9479293823,9230.71608292047,54f9a7dd-51ef-49e9-ae64-a54c8070f2f5
8436,Franks Tract SRA,GIS0000056,Park Unit or Property,329,23454745.0078125,30384.946927440353,138b52a3-4ba1-431c-b5d9-3d0fdc0e7a0d
8437,Garrapata SP,GIS0000057,Park Unit or Property,467,18184906.6796875,47921.33565827515,5750f92b-52b3-4736-8ad1-7cc57414298a
8438,George J. Hatfield SRA,GIS0000058,Park Unit or Property,312,398795.8046875,5229.106027861137,4d4f7b6c-c28b-484f-96fb-a1e8992c371c
8439,Gray Whale Cove SB,GIS0000060,Park Unit or Property,270,21251.25390625,573.7901320033394,ffc0a722-7e98-481b-a341-2522173f1eb1
8440,Greenwood SB,GIS0000061,Park Unit or Property,165,387627.4375,4129.70004199088,9fcd5286-a9de-406a-b1eb-73c951da3abb
8441,Grover Hot Springs SP,GIS0000063,Park Unit or Property,322,3638179.81640625,16896.384486635852,4ce25a31-ebd4-4bd4-be27-473c0ab787f5
8442,Half Moon Bay SB,GIS0000064,Park Unit or Property,277,1331487.49609375,14732.074413556864,82ad8877-667b-4195-8670-38128ce7a296
8443,Harry A. Merlo SRA,GIS0000065,Park Unit or Property,136,7064960.78125,37234.294874492145,a2e8ed4a-386c-4110-a13b-1b8ad44985a8
8444,Hendy Woods SP,GIS0000067,Park Unit or Property,148,5587110.87109375,16872.544854211028,74136cae-1bbc-48ec-92c3-5211c16974b1
8445,Henry W. Coe SP,GIS0000069,Park Unit or Property,432,557259977.4140625,240210.2297472499,2a227e89-28a8-4c83-a4ab-4346341fa08f
8446,Hollister Hills SVRA,GIS0000070,Park Unit or Property,244,41116384.7734375,42398.75778432775,f94728ad-3ea4-4daa-a578-26f8931c8c71
8447,Humboldt Lagoons SP,GIS0000071,Park Unit or Property,105,15855033.1953125,79287.44557288534,444345fa-1e95-472a-9312-3ad44eb3b186
8448,Hungry Valley SVRA,GIS0000073,Park Unit or Property,521,118027206.83984375,86767.99270496485,d8c44e6b-f79b-4493-8dc4-e7e6b4c44d44
8449,Huntington SB,GIS0000074,Park Unit or Property,564,843102.26171875,8590.417951850184,b9490358-54b1-4aef-a7b5-fe6f5bd1cc4b
8450,Indian Grinding Rock SHP,GIS0000075,Park Unit or Property,373,892658.09375,4952.217332468325,f7320706-01cd-4751-9782-9b556bc6f35b
8451,Indio Hills Palms,GIS0000076,Park Unit operated by other entity,646,33272683.2890625,62526.01802471646,7bd3bfde-4d22-489e-ae7c-a6f3acd28421
8452,John B. Dewitt Redwoods SNR,GIS0000078,Park Unit or Property,137,8495244.16015625,24825.472326338608,918facef-493d-46f6-9c36-52f3581b7111
8453,John Little SNR,GIS0000079,Park Unit or Property,438,143519.49609375,2546.5803781155028,33ce30d2-aaa0-4e62-b1de-971a46e89d0e
8454,Jug Handle SNR,GIS0000081,Park Unit or Property,154,5208491.7578125,37844.72467262439,ab39a119-05a1-4c02-b451-28fbaf360a5b
8455,Julia Pfeiffer Burns SP,GIS0000082,Park Unit or Property,462,25779407.609375,36644.259660991265,08a32bbf-c504-48a7-a5ba-470af9de9c00
8456,Kruse Rhododendron SNR,GIS0000084,Park Unit or Property,206,2101149.48046875,5905.159597799078,19d3fe06-16c6-4970-b533-29b11c31200a
8457,La Purísima Mission SHP,GIS0000085,Park Unit or Property,513,11239900.328125,17216.063173731127,38ad2ae4-a2f3-4671-b2b9-94b239f6cd6c
8458,Lake Oroville SRA,GIS0000087,Park Unit or Property,151,197226487.37890625,374191.5737890568,a1aef85b-79ca-4748-8712-a1f6b719bc0a
8459,Lake Perris SRA,GIS0000088,Park Unit or Property,665,52377796.34556657,43590.950200400366,a4cd92f4-342a-4137-bce2-952663eb7feb
8460,Lake Valley SRA,GIS0000089,Park Unit or Property,382,1501866.03125,6581.340741262698,b89a8f88-e279-49a4-81a9-c3d0e832b77d
8461,Leo Carrillo SP,GIS0000091,Park Unit or Property,540,14703449.21875,29828.04682020871,9b71915c-97a5-45e8-8602-1ef553360636
8462,Lighthouse Field SB,GIS0000092,Park Unit or Property,474,250980.37890625,3312.5292263731035,42ceb8b3-3773-49bc-93e4-f856510e89af
8463,Little River SB,GIS0000094,Park Unit or Property,108,1516315.3046875,6953.233889870155,89726b4c-9a53-4fc3-85a2-f39cd0778eb2
8464,MacKerricher SP,GIS0000095,Park Unit or Property,146,16506610.58203125,47642.88758228015,38d2db90-0bb5-4328-b9bc-a884efb88688
8465,Mailliard Redwoods SNR,GIS0000096,Park Unit or Property,149,1628659.84765625,6207.167302063537,6b671117-9999-4dbf-b310-b70122607c8b
8466,Malakoff Diggins SHP,GIS0000097,Park Unit or Property,356,21819810.71875,51748.63327098818,4bf01895-1b71-4bca-8632-155915f9ba80
8467,Malibu Creek SP,GIS0000098,Park Unit or Property,537,48436958.0546875,100679.60685653702,4417243b-7952-4944-8450-cf8ad077da63
8468,Malibu Lagoon SB,GIS0000099,Park Unit or Property,548,414039.91015625,5121.540893897825,d124a401-a0b1-44a3-bbc7-c2bb86a4cd44
8469,Manchester SP,GIS0000100,Park Unit or Property,147,35602788.44921875,39445.25655816004,2ac38e99-4905-4020-8c87-180ea68bd155
8470,Mandalay SB,GIS0000101,Park Unit operated by other entity,676,598353.3203125,3867.0280390972175,d298e8f2-62f1-4917-a35e-32aef94d0e47
8471,Marconi Conference Center SHP,GIS0000102,Park Unit operated by other entity,213,406039.14453125,2799.0616613532047,0dff1690-8b4d-4425-8bf1-ee21167408d3
8472,Marina SB,GIS0000103,Park Unit or Property,479,1110777.64453125,6784.263708786217,780a7c8c-09a0-4bc9-85c9-1d0611bbc023
8473,McConnell SRA,GIS0000106,Park Unit or Property,310,467724.88671875,4303.671536543621,e229354d-c64b-4c00-9414-19ba6e2a5ed8
8474,McGrath SB,GIS0000107,Park Unit or Property,567,2008717.8046875,11449.870256849474,eee8cc2a-907b-4390-b7ad-f8aca0a70e93
8475,Mendocino Woodlands SP,GIS0000108,Park Unit operated by other entity,159,4311006.84765625,16179.20970047345,714465a3-7786-40a2-8c63-08db4a204a7c
8476,Millerton Lake SRA,GIS0000109,Park Unit or Property,378,77389491.9453125,117473.30832502151,1c38adff-b4e3-40fc-b701-37046d652b28
8477,Mono Lake Tufa SNR,GIS0000110,Park Unit or Property,366,312161145.931221,125324.74904082701,ed5cc00b-29da-42e0-82e2-120549614c80
8478,Montaña de Oro SP,GIS0000111,Park Unit or Property,441,62515404.13671875,102964.0318544855,cbab626c-1609-42f3-b9a4-6cc6ef34ed3d
8479,Montara SB,GIS0000112,Park Unit or Property,278,6305686.3515625,24329.89281283951,68ee78c8-4a6e-4ac5-b224-57ff3053e0dd
8480,Monterey SB,GIS0000113,Park Unit or Property,460,762975.3203125,19278.215200290524,7edd16bb-dbf9-49c8-ab26-216ba2d8c288
8481,Montgomery Woods SNR,GIS0000114,Park Unit or Property,143,18116166.91015625,35002.262566005746,18a39e42-9c3e-4e5f-b264-598561b695e9
8482,Morro Bay SP,GIS0000115,Park Unit or Property,443,14620095.90234375,35070.233982641446,1bc52189-9235-4e29-8d4a-6c5e4ecef290
8483,Moss Landing SB,GIS0000116,Park Unit or Property,454,410560.03125,4831.39338090334,614ef9ca-c62f-4fd2-b62b-bae9bce38ce1
8484,Mount Tamalpais SP,GIS0000117,Park Unit or Property,239,41706609.04296875,110376.21242638562,79e824b5-0414-4c82-9f11-6f7885eea61a
8485,Natural Bridges SB,GIS0000118,Park Unit or Property,407,404972.98046875,2965.2931016494367,587a92d3-ad08-451b-bf92-1ee118fe811d
8486,Navarro River Redwoods SP,GIS0000119,Park Unit or Property,144,4923572.328125,62548.18846402179,df7627a2-fb6d-41c5-a580-3d373816a48d
8487,Oceano Dunes SVRA,GIS0000120,Park Unit or Property,264,20930184.859375,40456.586589680766,2450c467-4e92-45e3-8fa7-013689883bc7
8488,Olompali SHP,GIS0000124,Park Unit or Property,201,4507964.28125,10230.052098419983,efcb09c1-02e3-4a84-987e-c4a951c717d0
8489,Pacheco SP,GIS0000125,Park Unit or Property,369,44459731.458357334,32637.746775814805,61b50f44-9fb7-4ee0-8984-2fc8b9d2293d
8490,Palomar Mountain SP,GIS0000126,Park Unit or Property,617,10976520.609375,18933.83971068658,2840839f-c61f-46b4-a7b6-a43ded4326be
8491,Sue-meg SP,GIS0000127,Park Unit or Property,106,4573342.9921875,16078.20721681435,caf1079e-2b77-4f86-8286-833d8c38dc39
8492,Pelican SB,GIS0000128,Park Unit or Property,101,68157.8046875,1138.864434817017,efe99525-009f-4355-80ce-f09ff8032153
8493,Pescadero SB,GIS0000129,Park Unit or Property,227,4469161.796875,20034.259286020108,5d361107-46ad-466f-87f7-0d3e6db96698
8494,Petaluma Adobe SHP,GIS0000130,Park Unit or Property,219,270115.69921875,3963.9471271524426,9ae8fd1c-bf01-4a85-bfb3-e57e7fc6b167
8495,Picacho SRA,GIS0000131,Park Unit or Property,658,43381610.375,43790.49129334191,eb3d2110-b7f2-4490-9d94-007b6d7034fd
8496,Pigeon Point Light Station SHP,GIS0000132,Park Unit operated by other entity,281,420611.69140625,8622.195357520737,85e679b9-bc15-4467-97d8-185d4f30c797
8497,Pío Pico SHP,GIS0000133,Park Unit or Property,551,33690.2265625,789.8317220297313,7f664393-20db-4aa6-9fbc-dceb0f7b1b88
8498,Placerita Canyon SP,GIS0000134,Park Unit operated by other entity,552,2119581.54296875,11881.052552566083,2a1eca07-766f-4734-8012-2b2938fd7f32
8499,Point Cabrillo Light Station SHP,GIS0000136,Park Unit or Property,166,2107082.19921875,10490.79086486259,1f279955-bc77-4d03-9f0f-80841824fec2
8500,Point Dume SB,GIS0000137,Park Unit or Property,533,210520.15625,2471.6190242130765,e58f4895-e98e-44f8-a958-413f46861810
8501,Ishxenta SP,GIS0000138,Park Unit or Property,435,9812908.6796875,35708.305426949075,4e65d54e-836d-4774-8282-8f2bcf2c8c37
8502,Point Montara Light Station,GIS0000140,Divested Units and Properties,282,3270.16015625,458.953088658379,69fc58f4-f977-41b8-a2e2-b738b35a2d12
8503,Point Mugu SP,GIS0000141,Park Unit or Property,573,82365473.42578125,57652.82834423479,dc97b2cc-b933-4793-94c4-3120f414c5e0
8504,Point Sal SB,GIS0000142,Park Unit or Property,535,833865.97265625,9124.39114510171,0e9cf610-bb8f-4cc8-a8de-3d2e1dff1791
8505,Pomponio SB,GIS0000144,Park Unit or Property,226,2631764.17578125,14172.13405735096,f9168f33-0a97-4daa-9ed8-fde0d67e2594
8506,Portola Redwoods SP,GIS0000145,Park Unit or Property,405,17445829.767814636,33091.728952747,dc4b217b-7543-46a3-96d0-1212b024aecd
8507,Prairie Creek Redwoods SP,GIS0000146,Park Unit or Property,104,94330060.484375,67191.40783195403,5f59c723-eb24-44fe-90df-1ed7cd8c4f97
8508,Providence Mountains SRA,GIS0000147,Park Unit or Property,538,35557912.046875,29936.552210745507,b972b0ce-979e-49c8-b0a7-3ebec056b14d
8509,Red Rock Canyon SP,GIS0000149,Park Unit or Property,577,154270519.6875,76475.39774832987,4ad011f0-ef7d-472b-a180-5b3e3866cd8c
8510,Reynolds WC,GIS0000151,Park Unit or Property,131,471878.9296875,4342.858806843501,1d23d410-5e6e-460f-92c6-f2d5bc313cce
8511,Richardson Grove SP,GIS0000152,Park Unit or Property,116,12470723.140625,26796.462612181313,73296135-b895-40da-84af-a46071d0d624
8512,Robert H. Meyer Memorial SB,GIS0000153,Park Unit or Property,590,215713.1875,3290.1844207623653,a2d9df08-ff14-4e8c-9b2c-f1c8269d5b5d
8513,Robert Louis Stevenson SP,GIS0000154,Park Unit or Property,215,34759631.3515625,60999.902190129185,02e9379b-b1ed-49e8-abc4-9ba193523517
8514,Robert W. Crown Memorial SB,GIS0000155,Park Unit operated by other entity,258,856801.41796875,5431.123768975331,894f5715-8b5d-40d7-80c1-a331916aca13
8515,Russian Gulch SP,GIS0000156,Park Unit or Property,141,8786595.546875,26299.618220261094,41508676-ea89-4be0-8de2-fc81cd582e12
8516,Saddleback Butte SP,GIS0000157,Park Unit or Property,543,18296336.62890625,21815.464001089727,a4ad5cf6-e3d1-4f6d-b61e-021c85fc3d3c
8517,Salt Point SP,GIS0000158,Park Unit or Property,248,37499216.21875,58186.670541195344,c005e002-c11f-4679-84cd-4b5d82ea3b3f
8518,Samuel P. Taylor SP,GIS0000160,Park Unit or Property,233,17072793.681655884,23322.226834443492,9d9aecc3-012c-4fa9-9c72-1db6cd712e5d
8519,San Buenaventura SB,GIS0000162,Park Unit or Property,515,779785.19140625,8275.304096747861,1819ff2d-081e-474a-9d6a-edd3c9ac8a8b
8520,San Clemente SB,GIS0000163,Park Unit or Property,611,728860.80859375,8830.347575823404,c18564ae-bc18-4c3c-8258-71dc20b0881b
8521,San Gregorio SB,GIS0000164,Park Unit or Property,273,2897207.87890625,13066.886717799194,a6d1d7ff-e5c3-471a-a754-e0dc4f8d6d06
8522,San Juan Bautista SHP,GIS0000165,Park Unit or Property,411,38599.47265625,1744.463239242739,eac652e7-76ac-472e-84e3-e16c3ed7a4e9
8523,San Luis Reservoir SRA,GIS0000166,Park Unit or Property,333,162905564.41796875,149263.20037297852,eb5c085b-838c-4d69-9289-e22508714eee
8524,Santa Cruz Mission SHP,GIS0000168,Park Unit or Property,433,12323.921875,512.0752010002586,9ad64694-4a11-45ac-900d-ded36c29caa7
8525,Santa Monica SB,GIS0000169,Park Unit operated by other entity,557,1293318.453125,15827.668226147303,e14c7cdf-3876-4ef1-a463-3257a5ce1058
8526,Schooner Gulch SB,GIS0000170,Park Unit or Property,164,348099.890625,3941.5527163464444,1abb66b9-ccb8-4827-a224-29161f11c746
8527,Shasta SHP,GIS0000172,Park Unit or Property,126,167768.015625,4616.921145327674,b28fd741-310c-4de6-8133-b1febd17ce6e
8528,Silverwood Lake SRA,GIS0000173,Park Unit or Property,592,18647945.9453125,36338.73753114722,b355592f-fd3e-4e4e-8b47-5b05cbaa5699
8529,Sinkyone Wilderness SP,GIS0000174,Park Unit or Property,133,55030945.52734375,106224.35146856368,ff02d7e4-8731-47b3-9a57-642fea0d1dd0
8530,Smithe Redwoods SNR,GIS0000175,Park Unit or Property,130,4803052.37109375,10779.798513899188,e5af439a-40e6-49a8-8152-67819e74f720
8531,Sonoma SHP,GIS0000176,Park Unit or Property,243,430700.7578125,5117.80775065716,662b2ada-0525-4fc6-a047-ed58b4ba4125
8532,South Carlsbad SB,GIS0000177,Park Unit or Property,652,679244.84375,17047.641715874357,c8f27be6-8ef3-4724-80c0-f5817ffbfedf
8533,Standish-Hickey SRA,GIS0000179,Park Unit operated by other entity,117,6952704.80859375,21709.862266712997,5f085637-8070-440e-80c9-49438d81187d
8534,Stone Lake,GIS0000181,Park Unit operated by other entity,355,7187263.28125,11048.92980178992,bfdc090b-3109-42dd-ac99-f7784b0cd515
8535,Sugarloaf Ridge SP,GIS0000182,Park Unit operated by other entity,247,31044762.8984375,47492.39517764337,c66121c2-3b69-4f58-9d5f-503891a39044
8536,Sunset SB,GIS0000183,Park Unit or Property,410,2402493.3203125,18049.4290986844,54efec13-6bba-4d7c-ab39-66dbfcf9ed5a
8537,Tahoe SRA,GIS0000185,Park Unit or Property,302,94921.43359375,2106.695029911448,18870130-4627-4e2a-a4a5-eb4c47f32c92
8538,Thornton SB,GIS0000186,Park Unit or Property,275,436600.91015625,4858.8239887790105,25042dd9-1e10-4069-b7c1-945ee9bcd74c
8539,Tolowa Dunes SP,GIS0000188,Park Unit or Property,134,30368118.8515625,70976.65584726242,e09d3cfc-56a6-4d9a-a9b6-ab6e3d4641d0
8540,Tomo-Kahni SHP,GIS0000189,Park Unit or Property,368,3468071.6484375,10974.201798487436,239bfcac-0466-4e0e-a929-bb1f62d89402
8541,Topanga SP,GIS0000190,Park Unit or Property,572,68194231.015625,128104.9669924994,4ded2d52-a5af-488b-8d60-8f4cbde84aa8
8542,Torrey Pines SB,GIS0000191,Park Unit or Property,631,387565.703125,17267.17316224681,15f701f5-66f4-42d6-9dfa-1fe7bfb0dade
8543,Torrey Pines SNR,GIS0000192,Park Unit or Property,630,8447978.62109375,33693.782397319475,501b499b-4570-466e-b079-1da792d50844
8544,Trinidad SB,GIS0000193,Park Unit or Property,107,1452535.6484375,7750.15182953976,f8fab4e0-1d25-4738-901d-664b0ac6bd58
8545,Tule Elk SNR,GIS0000194,Park Unit or Property,350,6012926.796875,18777.437459199013,71f4888f-8652-4208-9d78-c19b2d1cae7a
8546,Turlock Lake SRA,GIS0000195,Park Unit operated by other entity,311,22414786.16015625,47141.887773600116,8cff9720-0598-4b3b-ad09-fe97cd3c34fc
8547,Twin Lakes SB,GIS0000196,Park Unit or Property,422,722349.1328125,10292.552779531325,f91833f1-5bf0-4b71-ad0c-26b66d1107fb
8548,Van Damme SP,GIS0000197,Park Unit or Property,142,16340151.04296875,42784.12885845634,25da705a-ddb4-4762-88ba-96cf44f37f2b
8549,Verdugo Mountains,GIS0000198,Park Unit or Property,597,1498163.33984375,8495.141064164322,c46754e7-3793-4fb0-b92f-f61182052387
8550,Ward Creek,GIS0000199,Park Unit or Property,349,1204743.42578125,5175.280434136612,b1acc1b5-4907-4186-9685-071817c03b59
8551,Washoe Meadows SP,GIS0000200,Park Unit or Property,390,4261382.25,11188.399645004742,517c013f-0c3a-42b6-9d5e-7e54823b351c
8552,Wassama Round House SHP,GIS0000201,Park Unit operated by other entity,376,173164.140625,1963.157696262898,30b6e145-8724-4ef3-bf90-02731536835f
8553,Watts Towers of Simon Rodia SHP,GIS0000202,Park Unit operated by other entity,518,608.58984375,131.58513582301967,4ec0bfff-be51-4cf3-ae4e-31d01098c316
8554,Weaverville Joss House SHP,GIS0000203,Park Unit or Property,127,19205.83984375,599.4122797134636,72a44d6e-2d5c-4a70-bdd7-3b702ee7943c
8555,Westport-Union Landing SB,GIS0000204,Park Unit or Property,150,694633.77734375,13335.591706384299,92e3bf12-199f-4d92-9120-bc606370e3e0
8556,Wilder Ranch SP,GIS0000205,Park Unit or Property,456,49982866.50390625,138951.1185980789,8615e532-ae22-4285-965d-e40da70d83db
8557,Will Rogers SB,GIS0000206,Park Unit operated by other entity,562,583637.28515625,12062.311364087072,2c3b97df-cec8-466f-88e6-88b6b35bac61
8558,Will Rogers SHP,GIS0000207,Park Unit or Property,559,1122457.98828125,6613.104948429623,228e172f-5ec4-4599-9261-c8ff255fe81f
8559,William B. Ide Adobe SHP,GIS0000208,Park Unit or Property,128,40271.52734375,1318.5354122402362,ee1577b0-13a3-4be9-96c3-dbadb89dc725
8560,Zmudowski SB,GIS0000210,Park Unit or Property,450,1239412.19921875,9128.562254494173,eca2ef59-b26e-4997-9e08-185fe6a6cb30
8561,Bodie SHP,GIS0000211,Cooperative Mgmt Area,324,38807547.78125,66145.78359756082,ee3f5cb9-e8a8-47e3-964a-8b133ec50d78
8562,Pescadero Marsh NP,GIS0000212,SubUnit,283,3734558.0575408936,10615.041142645192,503f0f4b-d96a-434b-93c4-6189e52074dd
8563,Wilder Beach NP,GIS0000213,SubUnit,466,394705.3203125,4323.173505644234,ff8ef6be-7754-4392-a7de-77f789253c23
8564,Marina Dunes NP,GIS0000214,SubUnit,932,653779.07421875,5760.991168913529,0014fe8f-0a3c-435f-b2f0-271b396ee861
8565,Morro Rock NP,GIS0000215,SubUnit,445,272154.98828125,2117.5376832292627,a417d440-cd2b-4aff-b46a-a63168c08b03
8566,Santa Clara Estuary NP,GIS0000216,SubUnit,568,872622.3130989075,4440.652155134142,e3361c3c-8bd8-482f-8568-75afde15041e
8567,Mitchell Caverns NP,GIS0000218,SubUnit,531,3623053.390625,7856.892804884985,f1a50a2b-92af-4d70-a919-c63b10e2751d
8568,Cardiff SB,GIS0000220,Park Unit or Property,621,2961494.56640625,7302.8191433762495,6b6c1188-9119-479e-ba4d-553dcc5f340e
8569,San Elijo SB,GIS0000221,Park Unit or Property,654,3220307.87890625,7605.278048600265,5f5e6d38-91d0-4a3a-8dc0-1f14fa35cf63
8570,Moonlight SB,GIS0000222,Park Unit operated by other entity,638,91329.609375,3433.9851804199157,f07d85f2-49b7-475a-919a-620525345bc1
8571,Leucadia SB,GIS0000223,Park Unit operated by other entity,634,92134.15625,4103.7923305708155,ee89f4e4-20bb-4d74-ba78-8ca0a618bee0
8572,Cardiff SB,GIS0000227,Underwater Park,621,2793726.02734375,6861.3647149031285,20b0ff7c-a593-4721-8ec1-a2bc3a60295f
8573,San Elijo SB,GIS0000228,Underwater Park,654,2941037.42578125,7387.595480362694,125a8ed8-cb23-4161-ab6c-f77d7339e3b4
8574,Kings Beach SRA,GIS0000229,Park Unit or Property,343,105461.10546875,2205.411839334395,faabecf5-98a2-4d88-b82e-cec8b072eedf
8575,Russian Gulch SP,GIS0000230,Underwater Park,141,286986.30078125,5613.080027723891,fa74000f-6d05-4914-be31-95ef88f30f30
8576,MacKerricher SP,GIS0000231,Underwater Park,146,3082904.83203125,17220.057913479828,33267cd5-60e3-455f-9e2a-ead3318d6174
8577,Manchester SP,GIS0000232,Underwater Park,147,25852636.21484375,21472.31622784601,0c6d8cdf-8fc4-4bf4-ab6d-880fb05e8864
8578,Salt Point SP,GIS0000233,Underwater Park,248,6912323.08203125,16651.514829616193,ccb00e58-c0cc-4ae5-a342-9df630e57f7f
8579,Fort Ross SHP,GIS0000234,Underwater Park,207,577857.29296875,7062.98445939926,179acb79-b746-4be2-b4b4-01e895eedc09
8580,Julia Pfeiffer Burns SP,GIS0000235,Underwater Park,462,11756493.59765625,16878.076761868302,b37d4bf9-b814-4949-98f0-e344b6d35dbf
